date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-07-27,SKU0077,2,609.92,304.96,0
07/28/2025,SKU0077,8,2439.68,304.96,0
2025-07-29,SKU0077,5,1524.8,304.96,0
2025-07-30,SKU0077,4,1219.84,304.96,0
2025-07-31,SKU0077,3,914.88,304.96,0
2025-08-01,SKU0077,8,2439.68,304.96,0
08/02/2025,SKU0077,6,1829.76,304.96,0
2025-08-03,SKU0077,7,2134.72,304.96,0
2025-08-04,SKU0077,10,3049.6,304.96,0
2025-08-05,SKU0077,5,1524.8,304.96,0
2025-08-06,SKU0077,7,2134.72,304.96,0
2025-08-07,SKU0077,6,1829.76,304.96,0
2025-08-08,SKU0077,3,914.88,304.96,0
09-08-2025,SKU0077,6,1829.76,304.96,0
2025-08-10,SKU0077,6,1829.76,304.96,0
2025-08-11,SKU0077,5,1524.8,304.96,0
2025-08-12,SKU0077,4,1219.84,304.96,0
2025-08-13,SKU0077,5,1524.8,304.96,0
2025-08-14,SKU0077,7,2134.72,304.96,0
2025-08-15,SKU0077,2,609.92,304.96,0
16-08-2025,SKU0077,5,1524.8,304.96,0
08/17/2025,SKU0077,3,914.88,304.96,0
2025-08-18,SKU0077,8,2439.68,304.96,0
2025-08-19,SKU0077,4,1219.84,304.96,0
2025-08-20,SKU0077,6,1829.76,304.96,0
2025-08-21,SKU0077,6,1829.76,304.96,0
08/22/2025,SKU0077,4,1219.84,304.96,0
2025-08-23,SKU0077,2,609.92,304.96,0
2025-08-24,SKU0077,5,1524.8,304.96,0
25-08-2025,SKU0077,3,914.88,304.96,0
26-08-2025,SKU0077,3,914.88,304.96,0
2025-08-27,SKU0077,2,609.92,304.96,0
2025-08-28,SKU0077,2,609.92,304.96,0
2025-08-29,SKU0077,5,1524.8,304.96,0
2025-08-30,SKU0077,3,914.88,304.96,0
2025-08-31,SKU0077,5,1524.8,304.96,0
01-09-2025,SKU0077,2,609.92,304.96,0
2025-09-02,SKU0077,4,1219.84,304.96,0
2025-09-03,SKU0077,4,1219.84,304.96,0
2025-09-04,SKU0077,4,1219.84,304.96,0
05-09-2025,SKU0077,9,2744.64,304.96,1
09/06/2025,SKU0077,4,1219.84,304.96,1
07-09-2025,SKU0077,10,3049.6,304.96,1
2025-09-08,SKU0077,5,1524.8,304.96,1
2025-09-09,SKU0077,5,1524.8,304.96,1
10-09-2025,SKU0077,8,2439.68,304.96,1
2025-09-11,SKU0077,9,2744.64,304.96,0
12-09-2025,SKU0077,3,914.88,304.96,0
13-09-2025,SKU0077,8,2439.68,304.96,0
2025-09-14,SKU0077,4,1219.84,304.96,0
2025-09-15,SKU0077,5,1524.8,304.96,0
16-09-2025,SKU0077,6,1829.76,304.96,0
09/17/2025,SKU0077,2,609.92,304.96,0
09/18/2025,SKU0077,4,1219.84,304.96,0
2025-09-19,SKU0077,4,1219.84,304.96,0
2025-09-20,SKU0077,9,2744.64,304.96,0
2025-09-21,SKU0077,5,1524.8,304.96,0
2025-09-22,SKU0077,3,914.88,304.96,0
23-09-2025,SKU0077,0,0.0,304.96,0
24-09-2025,SKU0077,0,0.0,304.96,0
2025-09-25,SKU0077,11,3354.56,304.96,0
2025-09-26,SKU0077,5,1524.8,304.96,0
27-09-2025,SKU0077,4,1219.84,304.96,0
2025-09-28,SKU0077,1,304.96,304.96,0
2025-09-29,SKU0077,5,1524.8,304.96,0
2025-09-30,SKU0077,3,914.88,304.96,0
2025-10-01,SKU0077,3,914.88,304.96,0
2025-10-02,SKU0077,4,1219.84,304.96,0
2025-10-03,SKU0077,6,1829.76,304.96,0
10/04/2025,SKU0077,2,609.92,304.96,0
2025-10-05,SKU0077,5,1524.8,304.96,0
2025-10-06,SKU0077,2,609.92,304.96,0
2025-10-07,SKU0077,2,609.92,304.96,0
2025-10-08,SKU0077,3,914.88,304.96,0
09-10-2025,SKU0077,2,609.92,304.96,0
10/10/2025,SKU0077,5,1524.8,304.96,0
2025-10-11,SKU0077,3,914.88,304.96,0
2025-10-12,SKU0077,4,1219.84,304.96,0
2025-10-13,SKU0077,5,1524.8,304.96,0
2025-10-14,SKU0077,1,304.96,304.96,0
2025-10-15,SKU0077,4,1219.84,304.96,0
16-10-2025,SKU0077,1,304.96,304.96,0
10/17/2025,SKU0077,3,914.88,304.96,0
10/18/2025,SKU0077,8,2439.68,304.96,0
2025-10-19,SKU0077,6,1829.76,304.96,0
2025-10-20,SKU0077,4,1219.84,304.96,0
2025-10-21,SKU0077,6,1829.76,304.96,0
2025-10-22,SKU0077,5,1524.8,304.96,0
2025-10-23,SKU0077,6,1829.76,304.96,0
2025-10-24,SKU0077,5,1524.8,304.96,0
2025-10-25,SKU0077,5,1524.8,304.96,0
2025-10-26,SKU0077,8,2439.68,304.96,0
27-10-2025,SKU0077,9,2744.64,304.96,0
10/28/2025,SKU0077,10,3049.6,304.96,0
2025-10-29,SKU0077,7,2134.72,304.96,0
2025-10-30,SKU0077,4,1219.84,304.96,0
2025-10-31,SKU0077,2,609.92,304.96,0
2025-11-01,SKU0077,6,1829.76,304.96,0
2025-11-02,SKU0077,5,1524.8,304.96,0
2025-11-03,SKU0077,5,1524.8,304.96,0
2025-11-04,SKU0077,6,1829.76,304.96,0
2025-11-05,SKU0077,4,1219.84,304.96,0
2025-11-06,SKU0077,3,914.88,304.96,0
11/07/2025,SKU0077,7,2134.72,304.96,0
2025-11-08,SKU0077,4,1219.84,304.96,0
2025-11-09,SKU0077,2,609.92,304.96,0
2025-11-10,SKU0077,6,1829.76,304.96,0
2025-11-11,SKU0077,6,1829.76,304.96,0
2025-11-12,SKU0077,4,1219.84,304.96,0
2025-11-13,SKU0077,5,1524.8,304.96,0
2025-11-14,SKU0077,4,1219.84,304.96,0
2025-11-15,SKU0077,8,2439.68,304.96,0
2025-11-16,SKU0077,4,1219.84,304.96,0
2025-11-17,SKU0077,6,1829.76,304.96,0
18-11-2025,SKU0077,6,1829.76,304.96,0
2025-11-19,SKU0077,5,1524.8,304.96,0
20-11-2025,SKU0077,6,1829.76,304.96,0
2025-11-21,SKU0077,10,3049.6,304.96,0
2025-11-22,SKU0077,10,3049.6,304.96,0
2025-11-23,SKU0077,9,2744.64,304.96,0
2025-11-24,SKU0077,9,2744.64,304.96,0
2025-11-25,SKU0077,16,4879.36,304.96,1
2025-11-26,SKU0077,19,5794.24,304.96,1
11/27/2025,SKU0077,10,3049.6,304.96,1
2025-11-28,SKU0077,13,3964.48,304.96,1
11/29/2025,SKU0077,5,1524.8,304.96,0
30-11-2025,SKU0077,9,2744.64,304.96,0
2025-12-01,SKU0077,9,2744.64,304.96,0
2025-12-02,SKU0077,4,1219.84,304.96,0
2025-12-03,SKU0077,6,1829.76,304.96,0
2025-12-04,SKU0077,8,2439.68,304.96,0
2025-12-05,SKU0077,6,1829.76,304.96,0
2025-12-06,SKU0077,4,1219.84,304.96,0
2025-12-07,SKU0077,3,914.88,304.96,0
2025-12-08,SKU0077,8,2439.68,304.96,0
12/09/2025,SKU0077,7,2134.72,304.96,0
2025-12-10,SKU0077,2,609.92,304.96,0
12/11/2025,SKU0077,5,1524.8,304.96,0
12/12/2025,SKU0077,4,1219.84,304.96,0
2025-12-13,SKU0077,9,2744.64,304.96,0
2025-12-14,SKU0077,5,1524.8,304.96,0
2025-12-15,SKU0077,15,4574.4,304.96,1
2025-12-16,SKU0077,17,5184.32,304.96,1
12/17/2025,SKU0077,15,4574.4,304.96,1
12/18/2025,SKU0077,10,3049.6,304.96,1
2025-12-19,SKU0077,17,5184.32,304.96,1
20-12-2025,SKU0077,21,6404.16,304.96,1
2025-12-21,SKU0077,17,5184.32,304.96,1
2025-12-22,SKU0077,6,1829.76,304.96,0
2025-12-23,SKU0077,6,1829.76,304.96,0
2025-12-24,SKU0077,8,2439.68,304.96,0
25-12-2025,SKU0077,5,1524.8,304.96,0
26-12-2025,SKU0077,9,2744.64,304.96,0
27-12-2025,SKU0077,14,4269.44,304.96,0
28-12-2025,SKU0077,12,3659.52,304.96,0
12/29/2025,SKU0077,8,2439.68,304.96,0
2025-12-30,SKU0077,9,2744.64,304.96,0
2025-12-31,SKU0077,13,3964.48,304.96,0
01-01-2024,SKU0078,36,1446.48,40.18,0
2024-01-02,SKU0078,19,763.42,40.18,0
03-01-2024,SKU0078,0,0.0,40.18,0
2024-01-04,SKU0078,0,0.0,40.18,0
01/05/2024,SKU0078,0,0.0,40.18,1
2024-01-06,SKU0078,0,0.0,40.18,1
2024-01-07,SKU0078,0,0.0,40.18,1
2024-01-08,SKU0078,0,0.0,40.18,1
01/09/2024,SKU0078,0,0.0,40.18,0
2024-01-10,SKU0078,0,0.0,40.18,0
2024-01-11,SKU0078,0,0.0,40.18,0
2024-01-12,SKU0078,37,1486.66,40.18,0
2024-01-13,SKU0078,47,1888.46,40.18,0
2024-01-14,SKU0078,33,1325.94,40.18,0
01/15/2024,SKU0078,22,883.96,40.18,0
2024-01-16,SKU0078,28,1125.04,40.18,0
2024-01-17,SKU0078,29,1165.22,40.18,0
2024-01-18,SKU0078,33,1325.94,40.18,0
19-01-2024,SKU0078,17,683.06,40.18,0
2024-01-20,SKU0078,35,1406.3,40.18,0
2024-01-21,SKU0078,33,1325.94,40.18,0
01/22/2024,SKU0078,26,1044.68,40.18,0
2024-01-23,SKU0078,29,1165.22,40.18,0
2024-01-24,SKU0078,32,1285.76,40.18,0
2024-01-25,SKU0078,26,1044.68,40.18,0
2024-01-26,SKU0078,27,1084.86,40.18,0
2024-01-27,SKU0078,50,2009.0,40.18,0
2024-01-28,SKU0078,40,1607.2,40.18,0
01/29/2024,SKU0078,28,1125.04,40.18,0
2024-01-30,SKU0078,22,883.96,40.18,0
2024-01-31,SKU0078,19,763.42,40.18,0
2024-02-01,SKU0078,0,0.0,40.18,0
2024-02-02,SKU0078,0,0.0,40.18,0
02/03/2024,SKU0078,0,0.0,40.18,0
2024-02-04,SKU0078,34,1366.12,40.18,0
2024-02-05,SKU0078,30,1205.4,40.18,0
02/06/2024,SKU0078,34,1366.12,,0
2024-02-07,SKU0078,31,1245.58,40.18,0
2024-02-08,SKU0078,37,1486.66,40.18,0
09-02-2024,SKU0078,24,964.32,40.18,0
2024-02-10,SKU0078,42,1687.56,40.18,0
2024-02-11,SKU0078,43,1727.74,40.18,0
2024-02-12,SKU0078,22,883.96,40.18,0
02/13/2024,SKU0078,26,1044.68,40.18,0
02/14/2024,SKU0078,31,1245.58,40.18,0
15-02-2024,SKU0078,16,642.88,40.18,0
2024-02-16,SKU0078,15,602.7,40.18,0
2024-02-17,SKU0078,27,1084.86,40.18,0
2024-02-18,SKU0078,22,883.96,40.18,0
2024-02-19,SKU0078,27,1084.86,40.18,0
2024-02-20,SKU0078,6,241.08,40.18,0
2024-02-21,SKU0078,0,0.0,40.18,0
02/22/2024,SKU0078,29,1165.22,40.18,0
2024-02-23,SKU0078,23,924.14,40.18,0
2024-02-24,SKU0078,20,803.6,40.18,0
02/25/2024,SKU0078,37,1486.66,40.18,0
2024-02-26,SKU0078,20,803.6,40.18,0
2024-02-27,SKU0078,16,642.88,40.18,0
2024-02-28,SKU0078,22,883.96,40.18,0
29-02-2024,SKU0078,19,763.42,40.18,0
2024-03-01,SKU0078,13,522.34,40.18,0
2024-03-02,SKU0078,39,1567.02,40.18,0
2024-03-03,SKU0078,28,1125.04,40.18,0
2024-03-04,SKU0078,27,1084.86,40.18,0
2024-03-05,SKU0078,16,642.88,40.18,0
2024-03-06,SKU0078,20,803.6,40.18,0
2024-03-07,SKU0078,16,642.88,40.18,0
2024-03-08,SKU0078,15,602.7,40.18,0
2024-03-09,SKU0078,22,883.96,40.18,0
2024-03-10,SKU0078,15,602.7,40.18,0
11-03-2024,SKU0078,20,803.6,40.18,0
2024-03-12,SKU0078,19,763.42,40.18,0
2024-03-13,SKU0078,17,683.06,40.18,0
2024-03-14,SKU0078,13,522.34,40.18,0
2024-03-15,SKU0078,12,482.16,40.18,0
2024-03-16,SKU0078,34,1366.12,40.18,0
2024-03-17,SKU0078,19,763.42,40.18,0
2024-03-18,SKU0078,10,401.8,,0
2024-03-19,SKU0078,14,562.52,40.18,0
2024-03-20,SKU0078,16,642.88,40.18,0
21-03-2024,SKU0078,14,562.52,40.18,0
2024-03-22,SKU0078,23,924.14,40.18,0
2024-03-23,SKU0078,27,1084.86,40.18,0
2024-03-24,SKU0078,18,723.24,40.18,0
2024-03-25,SKU0078,12,482.16,40.18,0
2024-03-26,SKU0078,18,723.24,40.18,0
2024-03-27,SKU0078,16,642.88,40.18,0
28-03-2024,SKU0078,20,803.6,,0
2024-03-29,SKU0078,18,723.24,40.18,0
03/30/2024,SKU0078,17,683.06,40.18,0
31-03-2024,SKU0078,26,1044.68,40.18,0
2024-04-01,SKU0078,15,602.7,40.18,0
2024-04-02,SKU0078,13,522.34,40.18,0
2024-04-03,SKU0078,14,562.52,40.18,0
2024-04-04,SKU0078,19,763.42,40.18,0
2024-04-05,SKU0078,12,482.16,40.18,0
06-04-2024,SKU0078,12,482.16,40.18,0
04/07/2024,SKU0078,12,482.16,40.18,0
2024-04-08,SKU0078,12,482.16,40.18,0
2024-04-09,SKU0078,15,602.7,40.18,0
10-04-2024,SKU0078,28,1125.04,40.18,1
11-04-2024,SKU0078,25,1004.5,40.18,1
12-04-2024,SKU0078,22,883.96,40.18,1
2024-04-13,SKU0078,22,883.96,40.18,1
2024-04-14,SKU0078,30,1205.4,40.18,1
2024-04-15,SKU0078,12,482.16,40.18,0
04/16/2024,SKU0078,9,361.62,40.18,0
04/17/2024,SKU0078,17,683.06,40.18,0
04/18/2024,SKU0078,9,361.62,40.18,0
2024-04-19,SKU0078,14,562.52,40.18,0
20-04-2024,SKU0078,19,763.42,40.18,0
2024-04-21,SKU0078,17,683.06,40.18,0
2024-04-22,SKU0078,16,642.88,40.18,0
2024-04-23,SKU0078,17,683.06,40.18,0
2024-04-24,SKU0078,10,401.8,40.18,0
2024-04-25,SKU0078,15,602.7,40.18,0
2024-04-26,SKU0078,18,723.24,40.18,0
2024-04-27,SKU0078,15,602.7,40.18,0
28-04-2024,SKU0078,14,562.52,40.18,0
2024-04-29,SKU0078,9,361.62,40.18,0
30-04-2024,SKU0078,9,361.62,40.18,0
2024-05-01,SKU0078,14,562.52,40.18,0
2024-05-02,SKU0078,12,482.16,40.18,0
03-05-2024,SKU0078,15,602.7,40.18,0
2024-05-04,SKU0078,16,642.88,40.18,0
05-05-2024,SKU0078,14,562.52,40.18,0
2024-05-06,SKU0078,6,241.08,40.18,0
2024-05-07,SKU0078,12,482.16,40.18,0
2024-05-08,SKU0078,8,321.44,40.18,0
09-05-2024,SKU0078,10,401.8,40.18,0
05/10/2024,SKU0078,5,200.9,40.18,0
2024-05-11,SKU0078,21,843.78,40.18,0
2024-05-12,SKU0078,13,522.34,40.18,0
2024-05-13,SKU0078,16,642.88,40.18,0
14-05-2024,SKU0078,13,522.34,40.18,0
2024-05-15,SKU0078,11,441.98,40.18,0
2024-05-16,SKU0078,18,723.24,40.18,0
2024-05-17,SKU0078,11,441.98,40.18,0
2024-05-18,SKU0078,19,763.42,40.18,0
19-05-2024,SKU0078,13,522.34,40.18,0
2024-05-20,SKU0078,11,441.98,40.18,0
2024-05-21,SKU0078,15,602.7,40.18,0
22-05-2024,SKU0078,17,683.06,40.18,0
2024-05-23,SKU0078,10,401.8,40.18,0
2024-05-24,SKU0078,13,522.34,40.18,0
2024-05-25,SKU0078,10,401.8,40.18,0
2024-05-26,SKU0078,14,562.52,40.18,0
2024-05-27,SKU0078,12,482.16,40.18,0
2024-05-28,SKU0078,9,361.62,40.18,0
2024-05-29,SKU0078,17,683.06,40.18,0
05/30/2024,SKU0078,12,482.16,40.18,0
31-05-2024,SKU0078,10,401.8,40.18,0
2024-06-01,SKU0078,15,602.7,40.18,0
2024-06-02,SKU0078,14,562.52,40.18,0
06/03/2024,SKU0078,14,562.52,40.18,0
2024-06-04,SKU0078,14,562.52,40.18,0
06/05/2024,SKU0078,12,482.16,,0
2024-06-06,SKU0078,19,763.42,40.18,0
2024-06-07,SKU0078,8,321.44,40.18,0
2024-06-08,SKU0078,16,642.88,40.18,0
09-06-2024,SKU0078,11,441.98,40.18,0
2024-06-10,SKU0078,11,441.98,40.18,0
2024-06-11,SKU0078,6,241.08,40.18,0
2024-06-12,SKU0078,10,401.8,40.18,0
2024-06-13,SKU0078,28,1125.04,40.18,0
2024-06-14,SKU0078,10,401.8,40.18,0
2024-06-15,SKU0078,23,924.14,40.18,0
2024-06-16,SKU0078,13,522.34,40.18,0
2024-06-17,SKU0078,13,522.34,40.18,0
2024-06-18,SKU0078,12,482.16,40.18,0
2024-06-19,SKU0078,5,200.9,40.18,0
2024-06-20,SKU0078,9,361.62,40.18,0
06/21/2024,SKU0078,12,482.16,40.18,0
2024-06-22,SKU0078,23,924.14,40.18,0
2024-06-23,SKU0078,17,683.06,40.18,0
2024-06-24,SKU0078,20,803.6,40.18,0
2024-06-25,SKU0078,14,562.52,40.18,0
2024-06-26,SKU0078,21,843.78,40.18,0
2024-06-27,SKU0078,13,522.34,40.18,0
2024-06-28,SKU0078,13,522.34,40.18,0
2024-06-29,SKU0078,19,763.42,40.18,0
2024-06-30,SKU0078,21,843.78,40.18,0
2024-07-01,SKU0078,14,562.52,40.18,0
2024-07-02,SKU0078,15,602.7,40.18,0
2024-07-03,SKU0078,19,763.42,40.18,0
04-07-2024,SKU0078,8,321.44,40.18,0
2024-07-05,SKU0078,20,803.6,40.18,0
2024-07-06,SKU0078,21,843.78,40.18,0
2024-07-07,SKU0078,20,803.6,40.18,0
07/08/2024,SKU0078,18,723.24,40.18,0
2024-07-09,SKU0078,13,522.34,40.18,0
10-07-2024,SKU0078,16,642.88,40.18,0
11-07-2024,SKU0078,17,683.06,40.18,0
2024-07-12,SKU0078,12,482.16,40.18,0
2024-07-13,SKU0078,20,803.6,40.18,0
07/14/2024,SKU0078,28,1125.04,40.18,0
15-07-2024,SKU0078,20,803.6,40.18,1
07/16/2024,SKU0078,29,1165.22,40.18,1
07/17/2024,SKU0078,37,1486.66,40.18,1
2024-07-18,SKU0078,30,1205.4,40.18,1
2024-07-19,SKU0078,26,1044.68,40.18,1
20-07-2024,SKU0078,39,1567.02,40.18,1
2024-07-21,SKU0078,37,1486.66,40.18,0
2024-07-22,SKU0078,23,924.14,40.18,0
07/23/2024,SKU0078,19,763.42,40.18,0
2024-07-24,SKU0078,10,401.8,40.18,0
2024-07-25,SKU0078,5,200.9,40.18,0
2024-07-26,SKU0078,0,0.0,40.18,0
2024-07-27,SKU0078,17,683.06,40.18,0
07/28/2024,SKU0078,30,1205.4,40.18,0
2024-07-29,SKU0078,16,642.88,40.18,0
2024-07-30,SKU0078,24,964.32,40.18,0
2024-07-31,SKU0078,18,723.24,40.18,0
2024-08-01,SKU0078,20,803.6,40.18,0
2024-08-02,SKU0078,9,361.62,40.18,0
2024-08-03,SKU0078,24,964.32,40.18,0
2024-08-04,SKU0078,25,1004.5,40.18,0
2024-08-05,SKU0078,17,683.06,40.18,0
08/06/2024,SKU0078,13,522.34,40.18,0
2024-08-07,SKU0078,13,522.34,40.18,0
2024-08-08,SKU0078,19,763.42,40.18,0
2024-08-09,SKU0078,21,843.78,40.18,0
2024-08-10,SKU0078,29,1165.22,,0
2024-08-11,SKU0078,25,1004.5,40.18,0
12-08-2024,SKU0078,19,763.42,40.18,0
13-08-2024,SKU0078,28,1125.04,40.18,0
14-08-2024,SKU0078,20,803.6,40.18,0
08/15/2024,SKU0078,23,924.14,40.18,0
16-08-2024,SKU0078,26,1044.68,40.18,0
08/17/2024,SKU0078,26,1044.68,40.18,0
2024-08-18,SKU0078,33,1325.94,40.18,0
2024-08-19,SKU0078,23,924.14,40.18,0
08/20/2024,SKU0078,22,883.96,40.18,0
2024-08-21,SKU0078,26,1044.68,40.18,0
2024-08-22,SKU0078,21,843.78,40.18,0
2024-08-23,SKU0078,19,763.42,40.18,0
2024-08-24,SKU0078,31,1245.58,40.18,0
2024-08-25,SKU0078,25,1004.5,40.18,0
2024-08-26,SKU0078,27,1084.86,40.18,0
2024-08-27,SKU0078,24,964.32,40.18,0
2024-08-28,SKU0078,25,1004.5,40.18,0
29-08-2024,SKU0078,31,1245.58,40.18,0
2024-08-30,SKU0078,13,522.34,40.18,0
31-08-2024,SKU0078,0,0.0,40.18,0
01-09-2024,SKU0078,34,1366.12,40.18,0
2024-09-02,SKU0078,29,1165.22,40.18,0
2024-09-03,SKU0078,28,1125.04,40.18,0
04-09-2024,SKU0078,30,1205.4,40.18,0
2024-09-05,SKU0078,39,1567.02,40.18,1
2024-09-06,SKU0078,34,1366.12,40.18,1
2024-09-07,SKU0078,83,3334.94,40.18,1
09/08/2024,SKU0078,59,2370.62,40.18,1
09/09/2024,SKU0078,41,1647.38,40.18,1
2024-09-10,SKU0078,27,1084.86,40.18,1
2024-09-11,SKU0078,0,0.0,40.18,0
2024-09-12,SKU0078,0,0.0,40.18,0
2024-09-13,SKU0078,0,0.0,,0
2024-09-14,SKU0078,0,0.0,40.18,0
2024-09-15,SKU0078,0,0.0,40.18,0
16-09-2024,SKU0078,0,0.0,40.18,0
17-09-2024,SKU0078,38,1526.84,40.18,0
09/18/2024,SKU0078,31,1245.58,40.18,0
2024-09-19,SKU0078,29,1165.22,40.18,0
2024-09-20,SKU0078,29,1165.22,40.18,0
2024-09-21,SKU0078,51,2049.18,40.18,0
2024-09-22,SKU0078,37,1486.66,40.18,0
2024-09-23,SKU0078,30,1205.4,40.18,0
2024-09-24,SKU0078,33,1325.94,40.18,0
25-09-2024,SKU0078,27,1084.86,40.18,0
2024-09-26,SKU0078,29,1165.22,40.18,0
2024-09-27,SKU0078,38,1526.84,40.18,0
2024-09-28,SKU0078,45,1808.1,40.18,0
2024-09-29,SKU0078,44,1767.92,,0
2024-09-30,SKU0078,33,1325.94,40.18,0
10/01/2024,SKU0078,32,1285.76,40.18,0
2024-10-02,SKU0078,40,1607.2,40.18,0
2024-10-03,SKU0078,30,1205.4,,0
2024-10-04,SKU0078,29,1165.22,40.18,0
2024-10-05,SKU0078,57,2290.26,40.18,0
2024-10-06,SKU0078,14,562.52,40.18,0
2024-10-07,SKU0078,0,0.0,40.18,0
2024-10-08,SKU0078,0,0.0,40.18,0
2024-10-09,SKU0078,0,0.0,40.18,0
2024-10-10,SKU0078,0,0.0,40.18,0
2024-10-11,SKU0078,31,1245.58,40.18,0
2024-10-12,SKU0078,47,1888.46,40.18,0
2024-10-13,SKU0078,36,1446.48,40.18,0
2024-10-14,SKU0078,40,1607.2,40.18,0
2024-10-15,SKU0078,30,1205.4,40.18,0
2024-10-16,SKU0078,32,1285.76,40.18,0
2024-10-17,SKU0078,37,1486.66,40.18,0
2024-10-18,SKU0078,37,1486.66,40.18,0
2024-10-19,SKU0078,36,1446.48,40.18,0
10/20/2024,SKU0078,35,1406.3,40.18,0
2024-10-21,SKU0078,43,1727.74,40.18,0
2024-10-22,SKU0078,31,1245.58,40.18,0
2024-10-23,SKU0078,31,1245.58,40.18,0
2024-10-24,SKU0078,35,1406.3,40.18,0
2024-10-25,SKU0078,27,1084.86,40.18,0
2024-10-26,SKU0078,0,0.0,40.18,0
2024-10-27,SKU0078,0,0.0,40.18,0
28-10-2024,SKU0078,0,0.0,40.18,0
2024-10-29,SKU0078,0,0.0,40.18,0
2024-10-30,SKU0078,32,1285.76,40.18,0
2024-10-31,SKU0078,46,1848.28,40.18,0
2024-11-01,SKU0078,31,1245.58,40.18,0
11/02/2024,SKU0078,45,1808.1,40.18,0
2024-11-03,SKU0078,45,1808.1,40.18,0
2024-11-04,SKU0078,41,1647.38,40.18,0
2024-11-05,SKU0078,33,1325.94,40.18,0
2024-11-06,SKU0078,38,1526.84,40.18,0
2024-11-07,SKU0078,40,1607.2,40.18,0
2024-11-08,SKU0078,40,1607.2,40.18,0
2024-11-09,SKU0078,46,1848.28,40.18,0
2024-11-10,SKU0078,47,1888.46,40.18,0
11/11/2024,SKU0078,33,1325.94,40.18,0
12-11-2024,SKU0078,26,1044.68,40.18,0
11/13/2024,SKU0078,39,1567.02,40.18,0
14-11-2024,SKU0078,41,1647.38,40.18,0
11/15/2024,SKU0078,50,2009.0,40.18,0
2024-11-16,SKU0078,41,1647.38,40.18,0
11/17/2024,SKU0078,44,1767.92,40.18,0
11/18/2024,SKU0078,0,0.0,40.18,0
2024-11-19,SKU0078,0,0.0,40.18,0
2024-11-20,SKU0078,0,0.0,40.18,0
2024-11-21,SKU0078,0,0.0,40.18,0
2024-11-22,SKU0078,0,0.0,40.18,0
11/23/2024,SKU0078,62,2491.16,40.18,0
11/24/2024,SKU0078,43,1727.74,40.18,0
25-11-2024,SKU0078,46,1848.28,40.18,1
26-11-2024,SKU0078,54,2169.72,40.18,1
2024-11-27,SKU0078,51,2049.18,,1
2024-11-28,SKU0078,69,2772.42,,1
29-11-2024,SKU0078,35,1406.3,40.18,0
2024-11-30,SKU0078,38,1526.84,40.18,0
2024-12-01,SKU0078,55,2209.9,40.18,0
2024-12-02,SKU0078,34,1366.12,40.18,0
2024-12-03,SKU0078,30,1205.4,40.18,0
2024-12-04,SKU0078,41,1647.38,40.18,0
2024-12-05,SKU0078,31,1245.58,40.18,0
2024-12-06,SKU0078,0,0.0,40.18,0
2024-12-07,SKU0078,0,0.0,40.18,0
2024-12-08,SKU0078,0,0.0,40.18,0
09-12-2024,SKU0078,0,0.0,40.18,0
2024-12-10,SKU0078,47,1888.46,40.18,0
2024-12-11,SKU0078,30,1205.4,40.18,0
2024-12-12,SKU0078,36,1446.48,40.18,0
2024-12-13,SKU0078,38,1526.84,40.18,0
2024-12-14,SKU0078,49,1968.82,40.18,0
2024-12-15,SKU0078,67,2692.06,,1
2024-12-16,SKU0078,60,2410.8,40.18,1
2024-12-17,SKU0078,48,1928.64,40.18,1
18-12-2024,SKU0078,57,2290.26,40.18,1
12/19/2024,SKU0078,65,2611.7,40.18,1
12/20/2024,SKU0078,51,2049.18,40.18,1
2024-12-21,SKU0078,36,1446.48,40.18,0
2024-12-22,SKU0078,0,0.0,40.18,0
2024-12-23,SKU0078,0,0.0,40.18,0
2024-12-24,SKU0078,0,0.0,40.18,0
2024-12-25,SKU0078,0,0.0,40.18,0
2024-12-26,SKU0078,0,0.0,40.18,0
27-12-2024,SKU0078,0,0.0,40.18,0
28-12-2024,SKU0078,45,1808.1,,0
2024-12-29,SKU0078,48,1928.64,40.18,0
2024-12-30,SKU0078,28,1125.04,40.18,0
2024-12-31,SKU0078,36,1446.48,40.18,0
2025-01-01,SKU0078,41,1647.38,40.18,0
01/02/2025,SKU0078,36,1446.48,40.18,0
2025-01-03,SKU0078,28,1125.04,40.18,0
2025-01-04,SKU0078,42,1687.56,40.18,0
2025-01-05,SKU0078,58,2330.44,40.18,1
2025-01-06,SKU0078,45,1808.1,40.18,1
2025-01-07,SKU0078,56,2250.08,40.18,1
08-01-2025,SKU0078,53,2129.54,40.18,1
2025-01-09,SKU0078,46,1848.28,40.18,1
01/10/2025,SKU0078,28,1125.04,40.18,0
01/11/2025,SKU0078,25,1004.5,40.18,0
01/12/2025,SKU0078,38,1526.84,40.18,0
01/13/2025,SKU0078,34,1366.12,40.18,0
2025-01-14,SKU0078,35,1406.3,40.18,0
01/15/2025,SKU0078,27,1084.86,40.18,0
16-01-2025,SKU0078,24,964.32,40.18,0
2025-01-17,SKU0078,32,1285.76,40.18,0
2025-01-18,SKU0078,29,1165.22,40.18,0
2025-01-19,SKU0078,18,723.24,40.18,0
2025-01-20,SKU0078,0,0.0,40.18,0
2025-01-21,SKU0078,0,0.0,40.18,0
2025-01-22,SKU0078,0,0.0,40.18,0
2025-01-23,SKU0078,21,843.78,40.18,0
24-01-2025,SKU0078,21,843.78,40.18,0
