date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-12-15,SKU0107,229,1298.0,22,888
2025-12-22,SKU0107,1222,0.0,22,888
2025-12-29,SKU0107,981,0.0,22,888
2024-01-01,SKU0108,152,756.0,19,439
2024-01-08,SKU0108,0,756.0,19,439
2024-01-15,SKU0108,0,756.0,19,439
2024-01-22,SKU0108,705,0.0,19,439
2024-01-29,SKU0108,588,0.0,19,439
2024-02-05,SKU0108,485,0.0,19,439
2024-02-12,SKU0108,386,706.0,19,439
2024-02-19,SKU0108,283,706.0,19,439
2024-02-26,SKU0108,182,706.0,19,439
2024-03-04,SKU0108,794,0.0,19,439
2024-03-11,SKU0108,689,0.0,19,439
2024-03-18,SKU0108,608,0.0,19,439
2024-03-25,SKU0108,514,0.0,19,439
2024-04-01,SKU0108,426,469.0,19,439
2024-04-08,SKU0108,348,469.0,19,439
2024-04-15,SKU0108,189,469.0,19,439
2024-04-22,SKU0108,540,0.0,19,439
2024-04-29,SKU0108,429,727.0,19,439
2024-05-06,SKU0108,305,727.0,19,439
2024-05-13,SKU0108,186,727.0,19,439
2024-05-20,SKU0108,782,0.0,19,439
2024-05-27,SKU0108,660,0.0,19,439
2024-06-03,SKU0108,536,0.0,19,439
2024-06-10,SKU0108,400,954.0,19,439
2024-06-17,SKU0108,244,954.0,19,439
2024-06-24,SKU0108,99,954.0,19,439
2024-07-01,SKU0108,898,0.0,19,439
2024-07-08,SKU0108,740,0.0,19,439
2024-07-15,SKU0108,543,0.0,19,439
2024-07-22,SKU0108,250,1679.0,19,439
2024-07-29,SKU0108,64,1679.0,19,439
2024-08-05,SKU0108,0,1679.0,19,439
2024-08-12,SKU0108,1497,0.0,19,439
2024-08-19,SKU0108,1298,0.0,19,439
2024-08-26,SKU0108,1099,0.0,19,439
2024-09-02,SKU0108,909,0.0,19,439
2024-09-09,SKU0108,557,0.0,19,439
2024-09-16,SKU0108,326,986.0,19,439
2024-09-23,SKU0108,111,986.0,19,439
2024-09-30,SKU0108,0,986.0,19,439
2024-10-07,SKU0108,795,0.0,19,439
2024-10-14,SKU0108,571,0.0,19,439
2024-10-21,SKU0108,383,1303.0,19,439
2024-10-28,SKU0108,189,1303.0,19,439
2024-11-04,SKU0108,4,1303.0,19,439
2024-11-11,SKU0108,1168,0.0,19,439
2024-11-18,SKU0108,984,0.0,19,439
2024-11-25,SKU0108,808,0.0,19,439
2024-12-02,SKU0108,553,0.0,19,439
2024-12-09,SKU0108,370,1052.0,19,439
2024-12-16,SKU0108,208,1052.0,19,439
2024-12-23,SKU0108,0,1052.0,19,439
2024-12-30,SKU0108,945,0.0,19,439
2025-01-06,SKU0108,783,0.0,19,439
2025-01-13,SKU0108,614,0.0,19,439
2025-01-20,SKU0108,505,0.0,19,439
2025-01-27,SKU0108,397,764.0,19,439
2025-02-03,SKU0108,289,764.0,19,439
2025-02-10,SKU0108,171,764.0,19,439
2025-02-17,SKU0108,828,0.0,19,439
2025-02-24,SKU0108,742,0.0,19,439
2025-03-03,SKU0108,639,0.0,19,439
2025-03-10,SKU0108,555,0.0,19,439
2025-03-17,SKU0108,441,0.0,19,439
2025-03-24,SKU0108,356,457.0,19,439
2025-03-31,SKU0108,266,457.0,19,439
2025-04-07,SKU0108,622,0.0,19,439
2025-04-14,SKU0108,434,950.0,19,439
2025-04-21,SKU0108,324,950.0,19,439
2025-04-28,SKU0108,210,950.0,19,439
2025-05-05,SKU0108,1032,0.0,19,439
2025-05-12,SKU0108,927,0.0,19,439
2025-05-19,SKU0108,800,0.0,19,439
2025-05-26,SKU0108,661,0.0,19,439
2025-06-02,SKU0108,547,0.0,19,439
2025-06-09,SKU0108,415,941.0,19,439
2025-06-16,SKU0108,283,941.0,19,439
2025-06-23,SKU0108,139,941.0,19,439
2025-06-30,SKU0108,923,0.0,19,439
2025-07-07,SKU0108,758,0.0,19,439
2025-07-14,SKU0108,584,0.0,19,439
2025-07-21,SKU0108,242,1663.0,19,439
2025-07-28,SKU0108,14,1663.0,19,439
2025-08-04,SKU0108,0,1663.0,19,439
2025-08-11,SKU0108,1471,0.0,19,439
2025-08-18,SKU0108,1273,0.0,19,439
2025-08-25,SKU0108,1056,0.0,19,439
2025-09-01,SKU0108,832,0.0,19,439
2025-09-08,SKU0108,516,0.0,19,439
2025-09-15,SKU0108,277,1915.0,19,439
2025-09-22,SKU0108,99,1915.0,19,439
2025-09-29,SKU0108,1886,0.0,19,439
2025-10-06,SKU0108,1672,0.0,19,439
2025-10-13,SKU0108,1491,,19,439
2025-10-20,SKU0108,1289,0.0,19,439
2025-10-27,SKU0108,1108,0.0,19,439
2025-11-03,SKU0108,920,0.0,19,439
2025-11-10,SKU0108,747,0.0,19,439
2025-11-17,SKU0108,571,0.0,19,439
2025-11-24,SKU0108,408,1130.0,19,439
2025-12-01,SKU0108,159,1130.0,19,439
2025-12-08,SKU0108,0,1130.0,19,439
2025-12-15,SKU0108,1013,0.0,19,439
2025-12-22,SKU0108,722,0.0,19,439
2025-12-29,SKU0108,570,0.0,19,439
2024-01-01,SKU0109,19,1264.0,28,890
2024-01-08,SKU0109,0,1264.0,28,890
2024-01-15,SKU0109,0,1264.0,28,890
2024-01-22,SKU0109,0,1264.0,28,890
2024-01-29,SKU0109,1243,0.0,28,890
2024-02-05,SKU0109,1061,0.0,28,890
2024-02-12,SKU0109,864,1484.0,28,890
2024-02-19,SKU0109,669,1484.0,28,890
2024-02-26,SKU0109,479,1484.0,28,890
2024-03-04,SKU0109,301,1484.0,28,890
2024-03-11,SKU0109,1593,0.0,28,890
2024-03-18,SKU0109,1412,0.0,28,890
2024-03-25,SKU0109,1248,0.0,28,890
2024-04-01,SKU0109,1063,0.0,28,890
2024-04-08,SKU0109,893,,28,890
2024-04-15,SKU0109,543,1020.0,28,890
2024-04-22,SKU0109,358,1020.0,28,890
2024-04-29,SKU0109,198,1020.0,28,890
2024-05-06,SKU0109,66,1020.0,28,890
2024-05-13,SKU0109,949,0.0,28,890
2024-05-20,SKU0109,793,938.0,28,890
2024-05-27,SKU0109,646,938.0,28,890
2024-06-03,SKU0109,521,938.0,28,890
2024-06-10,SKU0109,379,938.0,28,890
2024-06-17,SKU0109,1179,0.0,28,890
2024-06-24,SKU0109,1061,0.0,28,890
2024-07-01,SKU0109,935,0.0,28,890
2024-07-08,SKU0109,783,988.0,28,890
2024-07-15,SKU0109,611,988.0,28,890
2024-07-22,SKU0109,357,988.0,28,890
2024-07-29,SKU0109,222,988.0,28,890
2024-08-05,SKU0109,1063,0.0,28,890
2024-08-12,SKU0109,907,0.0,28,890
2024-08-19,SKU0109,764,854.0,28,890
2024-08-26,SKU0109,626,854.0,28,890
2024-09-02,SKU0109,509,854.0,28,890
2024-09-09,SKU0109,252,854.0,28,890
2024-09-16,SKU0109,944,0.0,28,890
2024-09-23,SKU0109,815,900.0,28,890
2024-09-30,SKU0109,653,900.0,28,890
2024-10-07,SKU0109,482,900.0,28,890
2024-10-14,SKU0109,343,900.0,28,890
2024-10-21,SKU0109,1094,0.0,28,890
2024-10-28,SKU0109,936,0.0,28,890
2024-11-04,SKU0109,752,989.0,28,890
2024-11-11,SKU0109,580,989.0,28,890
2024-11-18,SKU0109,396,989.0,28,890
2024-11-25,SKU0109,209,989.0,28,890
2024-12-02,SKU0109,955,0.0,28,890
2024-12-09,SKU0109,764,1061.0,28,890
2024-12-16,SKU0109,548,1061.0,28,890
2024-12-23,SKU0109,282,1061.0,28,890
2024-12-30,SKU0109,85,1061.0,28,890
2025-01-06,SKU0109,872,2254.0,28,890
2025-01-13,SKU0109,610,2254.0,28,890
2025-01-20,SKU0109,444,,28,890
2025-01-27,SKU0109,281,2254.0,28,890
2025-02-03,SKU0109,2361,0.0,28,890
2025-02-10,SKU0109,2197,0.0,28,890
2025-02-17,SKU0109,1988,0.0,28,890
2025-02-24,SKU0109,1811,0.0,28,890
2025-03-03,SKU0109,1640,0.0,28,890
2025-03-10,SKU0109,1475,0.0,28,890
2025-03-17,SKU0109,1295,0.0,28,890
2025-03-24,SKU0109,1112,0.0,28,890
2025-03-31,SKU0109,926,0.0,28,890
2025-04-07,SKU0109,742,1033.0,28,890
2025-04-14,SKU0109,466,1033.0,28,890
2025-04-21,SKU0109,267,1033.0,28,890
2025-04-28,SKU0109,113,1033.0,28,890
2025-05-05,SKU0109,985,0.0,28,890
2025-05-12,SKU0109,826,1271.0,28,890
2025-05-19,SKU0109,644,1271.0,28,890
2025-05-26,SKU0109,492,1271.0,28,890
2025-06-02,SKU0109,346,1271.0,28,890
2025-06-09,SKU0109,1462,0.0,28,890
2025-06-16,SKU0109,1311,0.0,28,890
2025-06-23,SKU0109,1166,0.0,28,890
2025-06-30,SKU0109,1029,0.0,28,890
2025-07-07,SKU0109,883,854.0,28,890
2025-07-14,SKU0109,730,854.0,28,890
2025-07-21,SKU0109,454,854.0,28,890
2025-07-28,SKU0109,320,854.0,28,890
2025-08-04,SKU0109,1044,0.0,28,890
2025-08-11,SKU0109,914,0.0,28,890
2025-08-18,SKU0109,786,851.0,28,890
2025-08-25,SKU0109,638,851.0,28,890
2025-09-01,SKU0109,511,851.0,28,890
2025-09-08,SKU0109,278,851.0,28,890
2025-09-15,SKU0109,952,0.0,28,890
2025-09-22,SKU0109,794,898.0,28,890
2025-09-29,SKU0109,625,898.0,28,890
2025-10-06,SKU0109,495,898.0,28,890
2025-10-13,SKU0109,363,898.0,28,890
2025-10-20,SKU0109,1096,0.0,28,890
2025-10-27,SKU0109,942,0.0,28,890
2025-11-03,SKU0109,765,984.0,28,890
2025-11-10,SKU0109,600,984.0,28,890
2025-11-17,SKU0109,430,984.0,28,890
2025-11-24,SKU0109,263,984.0,28,890
2025-12-01,SKU0109,971,0.0,28,890
2025-12-08,SKU0109,797,1058.0,28,890
2025-12-15,SKU0109,614,1058.0,28,890
2025-12-22,SKU0109,290,1058.0,28,890
2025-12-29,SKU0109,95,1058.0,28,890
2024-01-01,SKU0110,116,0.0,7,105
2024-01-08,SKU0110,0,155.0,7,105
2024-01-15,SKU0110,69,184.0,7,105
2024-01-22,SKU0110,169,0.0,7,105
2024-01-29,SKU0110,92,141.0,7,105
2024-02-05,SKU0110,151,0.0,7,105
2024-02-12,SKU0110,53,141.0,7,105
2024-02-19,SKU0110,104,142.0,7,105
2024-02-26,SKU0110,171,0.0,7,105
2024-03-04,SKU0110,89,184.0,7,105
2024-03-11,SKU0110,191,0.0,7,105
2024-03-18,SKU0110,88,157.0,7,105
2024-03-25,SKU0110,144,0.0,7,105
2024-04-01,SKU0110,43,167.0,7,105
2024-04-08,SKU0110,115,0.0,7,105
2024-04-15,SKU0110,0,179.0,7,105
2024-04-22,SKU0110,74,240.0,7,105
2024-04-29,SKU0110,203,0.0,7,105
2024-05-06,SKU0110,92,264.0,7,105
2024-05-13,SKU0110,222,0.0,7,105
2024-05-20,SKU0110,85,286.0,7,105
2024-05-27,SKU0110,259,0.0,7,105
2024-06-03,SKU0110,126,0.0,7,105
2024-06-10,SKU0110,0,250.0,7,105
2024-06-17,SKU0110,106,0.0,7,105
2024-06-24,SKU0110,0,264.0,7,105
2024-07-01,SKU0110,98,276.0,7,105
2024-07-08,SKU0110,262,0.0,7,105
2024-07-15,SKU0110,74,608.0,7,105
2024-07-22,SKU0110,584,0.0,7,105
2024-07-29,SKU0110,414,0.0,7,105
2024-08-05,SKU0110,234,0.0,7,105
2024-08-12,SKU0110,59,364.0,7,105
2024-08-19,SKU0110,306,0.0,7,105
2024-08-26,SKU0110,136,0.0,7,105
2024-09-02,SKU0110,0,287.0,7,105
2024-09-09,SKU0110,49,748.0,7,105
2024-09-16,SKU0110,702,0.0,7,105
2024-09-23,SKU0110,547,0.0,7,105
2024-09-30,SKU0110,393,0.0,7,105
2024-10-07,SKU0110,243,0.0,7,105
2024-10-14,SKU0110,120,0.0,7,105
2024-10-21,SKU0110,0,246.0,7,105
2024-10-28,SKU0110,121,0.0,7,105
2024-11-04,SKU0110,14,228.0,7,105
2024-11-11,SKU0110,135,0.0,7,105
2024-11-18,SKU0110,0,209.0,7,105
2024-11-25,SKU0110,106,0.0,7,105
2024-12-02,SKU0110,0,410.0,7,105
2024-12-09,SKU0110,298,0.0,7,105
2024-12-16,SKU0110,156,0.0,7,105
2024-12-23,SKU0110,2,358.0,7,105
2024-12-30,SKU0110,279,0.0,7,105
2025-01-06,SKU0110,169,0.0,7,105
2025-01-13,SKU0110,54,320.0,7,105
2025-01-20,SKU0110,288,0.0,7,105
2025-01-27,SKU0110,194,0.0,7,105
2025-02-03,SKU0110,127,0.0,7,105
2025-02-10,SKU0110,42,141.0,7,105
2025-02-17,SKU0110,106,0.0,7,105
2025-02-24,SKU0110,20,143.0,7,105
2025-03-03,SKU0110,82,183.0,7,105
2025-03-10,SKU0110,173,0.0,7,105
2025-03-17,SKU0110,77,195.0,7,105
2025-03-24,SKU0110,168,0.0,7,105
2025-03-31,SKU0110,64,210.0,7,105
2025-04-07,SKU0110,173,0.0,7,105
2025-04-14,SKU0110,0,388.0,7,105
2025-04-21,SKU0110,309,0.0,7,105
2025-04-28,SKU0110,186,0.0,7,105
2025-05-05,SKU0110,47,208.0,7,105
2025-05-12,SKU0110,131,0.0,7,105
2025-05-19,SKU0110,0,222.0,7,105
2025-05-26,SKU0110,97,239.0,7,105
2025-06-02,SKU0110,211,0.0,7,105
2025-06-09,SKU0110,44,,7,105
2025-06-16,SKU0110,251,0.0,7,105
2025-06-23,SKU0110,107,0.0,7,105
2025-06-30,SKU0110,0,271.0,7,105
2025-07-07,SKU0110,114,0.0,7,105
2025-07-14,SKU0110,0,282.0,7,105
2025-07-21,SKU0110,0,612.0,7,105
2025-07-28,SKU0110,489,0.0,7,105
2025-08-04,SKU0110,299,0.0,7,105
2025-08-11,SKU0110,131,0.0,7,105
2025-08-18,SKU0110,0,292.0,7,105
2025-08-25,SKU0110,162,0.0,7,105
2025-09-01,SKU0110,21,288.0,7,105
2025-09-08,SKU0110,76,601.0,7,105
2025-09-15,SKU0110,579,0.0,7,105
2025-09-22,SKU0110,430,0.0,7,105
2025-09-29,SKU0110,257,0.0,7,105
2025-10-06,SKU0110,91,257.0,7,105
2025-10-13,SKU0110,238,0.0,7,105
2025-10-20,SKU0110,117,0.0,7,105
2025-10-27,SKU0110,0,239.0,7,105
2025-11-03,SKU0110,93,223.0,7,105
2025-11-10,SKU0110,208,0.0,7,105
2025-11-17,SKU0110,90,257.0,7,105
2025-11-24,SKU0110,231,0.0,7,105
2025-12-01,SKU0110,73,237.0,7,105
2025-12-08,SKU0110,206,0.0,7,105
2025-12-15,SKU0110,94,366.0,7,105
2025-12-22,SKU0110,359,0.0,7,105
2025-12-29,SKU0110,253,0.0,7,105
2024-01-01,SKU0111,6,449.0,10,395
2024-01-08,SKU0111,0,449.0,10,395
2024-01-15,SKU0111,274,400.0,10,395
2024-01-22,SKU0111,447,0.0,10,395
2024-01-29,SKU0111,196,409.0,10,395
2024-02-05,SKU0111,380,416.0,10,395
2024-02-12,SKU0111,157,416.0,10,395
2024-02-19,SKU0111,343,519.0,10,395
2024-02-26,SKU0111,110,519.0,10,395
2024-03-04,SKU0111,401,0.0,10,395
2024-03-11,SKU0111,147,423.0,10,395
2024-03-18,SKU0111,340,520.0,10,395
2024-03-25,SKU0111,131,520.0,10,395
2024-04-01,SKU0111,409,0.0,10,395
2024-04-08,SKU0111,175,416.0,10,395
2024-04-15,SKU0111,235,1099.0,10,395
2024-04-22,SKU0111,28,1099.0,10,395
2024-04-29,SKU0111,916,0.0,10,395
2024-05-06,SKU0111,714,0.0,10,395
2024-05-13,SKU0111,509,0.0,10,395
2024-05-20,SKU0111,317,470.0,10,395
2024-05-27,SKU0111,113,470.0,10,395
2024-06-03,SKU0111,382,365.0,10,395
2024-06-10,SKU0111,191,365.0,10,395
2024-06-17,SKU0111,365,435.0,10,395
2024-06-24,SKU0111,176,435.0,10,395
2024-07-01,SKU0111,404,0.0,10,395
2024-07-08,SKU0111,200,337.0,10,395
2024-07-15,SKU0111,350,404.0,10,395
2024-07-22,SKU0111,16,404.0,10,395
2024-07-29,SKU0111,258,320.0,10,395
2024-08-05,SKU0111,398,0.0,10,395
2024-08-12,SKU0111,260,313.0,10,395
2024-08-19,SKU0111,426,,10,395
2024-08-26,SKU0111,259,308.0,10,395
2024-09-02,SKU0111,398,0.0,10,395
2024-09-09,SKU0111,76,307.0,10,395
2024-09-16,SKU0111,209,308.0,10,395
2024-09-23,SKU0111,343,310.0,10,395
2024-09-30,SKU0111,171,310.0,10,395
2024-10-07,SKU0111,301,315.0,10,395
2024-10-14,SKU0111,438,0.0,10,395
2024-10-21,SKU0111,269,323.0,10,395
2024-10-28,SKU0111,410,0.0,10,395
2024-11-04,SKU0111,222,333.0,10,395
2024-11-11,SKU0111,376,345.0,10,395
2024-11-18,SKU0111,210,345.0,10,395
2024-11-25,SKU0111,322,442.0,10,395
2024-12-02,SKU0111,49,442.0,10,395
2024-12-09,SKU0111,316,370.0,10,395
2024-12-16,SKU0111,424,0.0,10,395
2024-12-23,SKU0111,82,828.0,10,395
2024-12-30,SKU0111,711,0.0,10,395
2025-01-06,SKU0111,401,0.0,10,395
2025-01-13,SKU0111,63,870.0,10,395
2025-01-20,SKU0111,749,0.0,10,395
2025-01-27,SKU0111,526,0.0,10,395
2025-02-03,SKU0111,316,516.0,10,395
2025-02-10,SKU0111,70,516.0,10,395
2025-02-17,SKU0111,374,424.0,10,395
2025-02-24,SKU0111,125,424.0,10,395
2025-03-03,SKU0111,294,526.0,10,395
2025-03-10,SKU0111,43,526.0,10,395
2025-03-17,SKU0111,304,525.0,10,395
2025-03-24,SKU0111,69,525.0,10,395
2025-03-31,SKU0111,373,420.0,10,395
2025-04-07,SKU0111,119,420.0,10,395
2025-04-14,SKU0111,117,901.0,10,395
2025-04-21,SKU0111,874,0.0,10,395
2025-04-28,SKU0111,661,0.0,10,395
2025-05-05,SKU0111,432,0.0,10,395
2025-05-12,SKU0111,214,395.0,10,395
2025-05-19,SKU0111,408,0.0,10,395
2025-05-26,SKU0111,212,383.0,10,395
2025-06-02,SKU0111,382,370.0,10,395
2025-06-09,SKU0111,204,370.0,10,395
2025-06-16,SKU0111,381,356.0,10,395
2025-06-23,SKU0111,165,356.0,10,395
2025-06-30,SKU0111,339,425.0,10,395
2025-07-07,SKU0111,158,425.0,10,395
2025-07-14,SKU0111,396,0.0,10,395
2025-07-21,SKU0111,0,717.0,10,395
2025-07-28,SKU0111,618,0.0,10,395
2025-08-04,SKU0111,464,0.0,10,395
2025-08-11,SKU0111,267,316.0,10,395
2025-08-18,SKU0111,411,0.0,10,395
2025-08-25,SKU0111,257,312.0,10,395
2025-09-01,SKU0111,376,310.0,10,395
2025-09-08,SKU0111,84,310.0,10,395
2025-09-15,SKU0111,194,311.0,10,395
2025-09-22,SKU0111,355,387.0,10,395
2025-09-29,SKU0111,193,387.0,10,395
2025-10-06,SKU0111,408,0.0,10,395
2025-10-13,SKU0111,235,321.0,10,395
2025-10-20,SKU0111,365,406.0,10,395
2025-10-27,SKU0111,181,406.0,10,395
2025-11-03,SKU0111,418,0.0,10,395
2025-11-10,SKU0111,242,343.0,10,395
2025-11-17,SKU0111,387,354.0,10,395
2025-11-24,SKU0111,189,354.0,10,395
2025-12-01,SKU0111,213,792.0,10,395
2025-12-08,SKU0111,801,0.0,10,395
2025-12-15,SKU0111,550,0.0,10,395
2025-12-22,SKU0111,158,838.0,10,395
2025-12-29,SKU0111,774,0.0,10,395
2024-01-01,SKU0112,179,0.0,9,36
2024-01-08,SKU0112,131,0.0,9,36
2024-01-15,SKU0112,97,0.0,9,36
2024-01-22,SKU0112,60,0.0,9,36
2024-01-29,SKU0112,17,95.0,9,36
2024-02-05,SKU0112,91,0.0,9,36
2024-02-12,SKU0112,38,0.0,9,36
2024-02-19,SKU0112,0,87.0,9,36
2024-02-26,SKU0112,56,0.0,9,36
2024-03-04,SKU0112,18,94.0,9,36
2024-03-11,SKU0112,83,0.0,9,36
2024-03-18,SKU0112,28,118.0,9,36
2024-03-25,SKU0112,0,118.0,9,36
2024-04-01,SKU0112,55,0.0,9,36
2024-04-08,SKU0112,5,99.0,9,36
2024-04-15,SKU0112,55,0.0,9,36
2024-04-22,SKU0112,8,97.0,9,36
2024-04-29,SKU0112,67,0.0,9,36
2024-05-06,SKU0112,21,113.0,9,36
2024-05-13,SKU0112,110,0.0,9,36
2024-05-20,SKU0112,67,0.0,9,36
2024-05-27,SKU0112,15,85.0,9,36
2024-06-03,SKU0112,70,0.0,9,36
2024-06-10,SKU0112,32,93.0,9,36
2024-06-17,SKU0112,1,93.0,9,36
2024-06-24,SKU0112,56,0.0,9,36
2024-07-01,SKU0112,28,66.0,9,36
2024-07-08,SKU0112,66,0.0,9,36
2024-07-15,SKU0112,34,89.0,9,36
2024-07-22,SKU0112,0,89.0,9,36
2024-07-29,SKU0112,66,0.0,9,36
2024-08-05,SKU0112,40,0.0,9,36
2024-08-12,SKU0112,10,45.0,9,36
2024-08-19,SKU0112,16,40.0,9,36
2024-08-26,SKU0112,39,0.0,9,36
2024-09-02,SKU0112,28,35.0,9,36
2024-09-09,SKU0112,32,62.0,9,36
2024-09-16,SKU0112,13,62.0,9,36
2024-09-23,SKU0112,58,0.0,9,36
2024-09-30,SKU0112,38,0.0,9,36
2024-10-07,SKU0112,16,30.0,9,36
2024-10-14,SKU0112,28,37.0,9,36
2024-10-21,SKU0112,44,0.0,9,36
2024-10-28,SKU0112,34,41.0,9,36
2024-11-04,SKU0112,68,0.0,9,36
2024-11-11,SKU0112,51,0.0,9,36
2024-11-18,SKU0112,29,50.0,9,36
2024-11-25,SKU0112,62,0.0,9,36
2024-12-02,SKU0112,28,58.0,9,36
2024-12-09,SKU0112,65,0.0,9,36
2024-12-16,SKU0112,35,89.0,9,36
2024-12-23,SKU0112,0,89.0,9,36
2024-12-30,SKU0112,55,0.0,9,36
2025-01-06,SKU0112,22,82.0,9,36
2025-01-13,SKU0112,78,0.0,9,36
2025-01-20,SKU0112,46,0.0,9,36
2025-01-27,SKU0112,6,78.0,9,36
2025-02-03,SKU0112,51,0.0,9,36
2025-02-10,SKU0112,14,87.0,9,36
2025-02-17,SKU0112,73,0.0,9,36
2025-02-24,SKU0112,33,113.0,9,36
2025-03-03,SKU0112,0,113.0,9,36
2025-03-10,SKU0112,62,0.0,9,36
2025-03-17,SKU0112,3,99.0,9,36
2025-03-24,SKU0112,78,0.0,9,36
2025-03-31,SKU0112,24,,9,36
2025-04-07,SKU0112,0,121.0,9,36
2025-04-14,SKU0112,48,0.0,9,36
2025-04-21,SKU0112,0,157.0,9,36
2025-04-28,SKU0112,116,0.0,9,36
2025-05-05,SKU0112,65,0.0,9,36
2025-05-12,SKU0112,11,112.0,9,36
2025-05-19,SKU0112,105,0.0,9,36
2025-05-26,SKU0112,48,0.0,9,36
2025-06-02,SKU0112,0,85.0,9,36
2025-06-09,SKU0112,63,0.0,9,36
2025-06-16,SKU0112,17,77.0,9,36
2025-06-23,SKU0112,70,0.0,9,36
2025-06-30,SKU0112,31,82.0,9,36
2025-07-07,SKU0112,0,82.0,9,36
2025-07-14,SKU0112,50,0.0,9,36
2025-07-21,SKU0112,0,90.0,9,36
2025-07-28,SKU0112,75,0.0,9,36
2025-08-04,SKU0112,45,0.0,9,36
2025-08-11,SKU0112,21,46.0,9,36
2025-08-18,SKU0112,52,0.0,9,36
2025-08-25,SKU0112,28,47.0,9,36
2025-09-01,SKU0112,57,0.0,9,36
2025-09-08,SKU0112,31,54.0,9,36
2025-09-15,SKU0112,10,54.0,9,36
2025-09-22,SKU0112,39,0.0,9,36
2025-09-29,SKU0112,26,32.0,9,36
2025-10-06,SKU0112,42,0.0,9,36
2025-10-13,SKU0112,26,32.0,9,36
2025-10-20,SKU0112,44,0.0,9,36
2025-10-27,SKU0112,24,35.0,9,36
2025-11-03,SKU0112,44,0.0,9,36
2025-11-10,SKU0112,24,39.0,9,36
2025-11-17,SKU0112,45,0.0,9,36
2025-11-24,SKU0112,20,45.0,9,36
2025-12-01,SKU0112,39,0.0,9,36
2025-12-08,SKU0112,10,51.0,9,36
2025-12-15,SKU0112,38,0.0,9,36
2025-12-22,SKU0112,0,92.0,9,36
2025-12-29,SKU0112,67,0.0,9,36
2024-01-01,SKU0113,165,0.0,23,102
2024-01-08,SKU0113,85,874.0,23,102
2024-01-15,SKU0113,33,874.0,23,102
2024-01-22,SKU0113,0,874.0,23,102
2024-01-29,SKU0113,0,874.0,23,102
2024-02-05,SKU0113,822,0.0,23,102
2024-02-12,SKU0113,769,0.0,23,102
2024-02-19,SKU0113,716,0.0,23,102
2024-02-26,SKU0113,657,0.0,23,102
2024-03-04,SKU0113,612,0.0,23,102
2024-03-11,SKU0113,579,0.0,23,102
2024-03-18,SKU0113,538,0.0,23,102
2024-03-25,SKU0113,495,0.0,23,102
2024-04-01,SKU0113,465,0.0,23,102
2024-04-08,SKU0113,427,0.0,23,102
2024-04-15,SKU0113,372,0.0,23,102
2024-04-22,SKU0113,347,0.0,23,102
2024-04-29,SKU0113,317,0.0,23,102
2024-05-06,SKU0113,292,0.0,23,102
2024-05-13,SKU0113,267,0.0,23,102
2024-05-20,SKU0113,240,0.0,23,102
2024-05-27,SKU0113,229,0.0,23,102
2024-06-03,SKU0113,215,0.0,23,102
2024-06-10,SKU0113,201,0.0,23,102
2024-06-17,SKU0113,182,0.0,23,102
2024-06-24,SKU0113,166,0.0,23,102
2024-07-01,SKU0113,151,0.0,23,102
2024-07-08,SKU0113,137,0.0,23,102
2024-07-15,SKU0113,119,0.0,23,102
2024-07-22,SKU0113,71,229.0,23,102
2024-07-29,SKU0113,45,229.0,23,102
2024-08-05,SKU0113,27,229.0,23,102
2024-08-12,SKU0113,239,0.0,23,102
2024-08-19,SKU0113,208,0.0,23,102
2024-08-26,SKU0113,174,0.0,23,102
2024-09-02,SKU0113,142,0.0,23,102
2024-09-09,SKU0113,93,,23,102
2024-09-16,SKU0113,46,523.0,23,102
2024-09-23,SKU0113,8,523.0,23,102
2024-09-30,SKU0113,0,523.0,23,102
2024-10-07,SKU0113,467,0.0,23,102
2024-10-14,SKU0113,421,0.0,23,102
2024-10-21,SKU0113,364,0.0,23,102
2024-10-28,SKU0113,303,0.0,23,102
2024-11-04,SKU0113,251,0.0,23,102
2024-11-11,SKU0113,192,0.0,23,102
2024-11-18,SKU0113,127,0.0,23,102
2024-11-25,SKU0113,71,429.0,23,102
2024-12-02,SKU0113,6,429.0,23,102
2024-12-09,SKU0113,0,429.0,23,102
2024-12-16,SKU0113,415,0.0,23,102
2024-12-23,SKU0113,324,0.0,23,102
2024-12-30,SKU0113,269,0.0,23,102
2025-01-06,SKU0113,195,0.0,23,102
2025-01-13,SKU0113,104,0.0,23,102
2025-01-20,SKU0113,53,329.0,23,102
2025-01-27,SKU0113,0,329.0,23,102
2025-02-03,SKU0113,0,329.0,23,102
2025-02-10,SKU0113,293,0.0,23,102
2025-02-17,SKU0113,239,0.0,23,102
2025-02-24,SKU0113,200,0.0,23,102
2025-03-03,SKU0113,140,0.0,23,102
2025-03-10,SKU0113,92,322.0,23,102
2025-03-17,SKU0113,59,322.0,23,102
2025-03-24,SKU0113,12,322.0,23,102
2025-03-31,SKU0113,316,0.0,23,102
2025-04-07,SKU0113,281,0.0,23,102
2025-04-14,SKU0113,229,0.0,23,102
2025-04-21,SKU0113,199,0.0,23,102
2025-04-28,SKU0113,176,0.0,23,102
2025-05-05,SKU0113,148,0.0,23,102
2025-05-12,SKU0113,127,0.0,23,102
2025-05-19,SKU0113,102,120.0,23,102
2025-05-26,SKU0113,76,120.0,23,102
2025-06-02,SKU0113,63,120.0,23,102
2025-06-09,SKU0113,40,120.0,23,102
